Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name does forget whose story ?,-33.326865603172735,-199.9611936190364,good,left_branch_island_echo_question,234,syntax,island_effects,trigram2,-33.326865603172735,-33.826865603172735,TRUE
whose does Name forget story ?,-33.83692576970419,-203.0215546182251,bad,left_branch_island_echo_question,234,syntax,island_effects,trigram3,-33.33692576970419,-33.83692576970419,TRUE
Name does forget whose story ?,-33.33692576970419,-200.0215546182251,good,left_branch_island_echo_question,234,syntax,island_effects,trigram3,-33.33692576970419,-33.83692576970419,TRUE
whose does Name forget story ?,-33.89364443038301,-203.3618665822981,bad,left_branch_island_echo_question,234,syntax,island_effects,trigram4,-33.42575194337342,-33.89364443038301,TRUE
Name does forget whose story ?,-33.42575194337342,-200.5545116602405,good,left_branch_island_echo_question,234,syntax,island_effects,trigram4,-33.42575194337342,-33.89364443038301,TRUE
whose does Name forget story ?,-33.862259534951,-203.173557209706,bad,left_branch_island_echo_question,234,syntax,island_effects,trigram5,-33.528926201617665,-33.862259534951,TRUE
Name does forget whose story ?,-33.528926201617665,-201.173557209706,good,left_branch_island_echo_question,234,syntax,island_effects,trigram5,-33.528926201617665,-33.862259534951,TRUE
whose does Name forget story ?,-33.83920931231014,-203.03525587386085,bad,left_branch_island_echo_question,234,syntax,island_effects,trigram6,-33.45222129649558,-33.83920931231014,TRUE
Name does forget whose story ?,-33.45222129649558,-200.71332777897348,good,left_branch_island_echo_question,234,syntax,island_effects,trigram6,-33.45222129649558,-33.83920931231014,TRUE
whose does Name forget story ?,-33.928726754885524,-203.57236052931316,bad,left_branch_island_echo_question,234,syntax,island_effects,trigram7,-33.46083426787593,-33.928726754885524,TRUE
Name does forget whose story ?,-33.46083426787593,-200.76500560725557,good,left_branch_island_echo_question,234,syntax,island_effects,trigram7,-33.46083426787593,-33.928726754885524,TRUE
whose does Name forget story ?,-33.91198385244504,-203.47190311467025,bad,left_branch_island_echo_question,234,syntax,island_effects,trigram8,-33.48115676899152,-33.91198385244504,TRUE
Name does forget whose story ?,-33.48115676899152,-200.8869406139491,good,left_branch_island_echo_question,234,syntax,island_effects,trigram8,-33.48115676899152,-33.91198385244504,TRUE
whose does Name forget story ?,-33.93934783807526,-203.63608702845153,bad,left_branch_island_echo_question,234,syntax,island_effects,trigram9,-33.43934783807526,-33.93934783807526,TRUE
Name does forget whose story ?,-33.43934783807526,-200.63608702845153,good,left_branch_island_echo_question,234,syntax,island_effects,trigram9,-33.43934783807526,-33.93934783807526,TRUE
Name will sound like which woman ?,-34.15648720269905,-239.09541041889332,good,left_branch_island_echo_question,25,syntax,island_effects,trigram1,-34.15648720269905,-34.24005327423064,TRUE
which will Name sound like woman ?,-34.24005327423064,-239.68037291961446,bad,left_branch_island_echo_question,25,syntax,island_effects,trigram1,-34.15648720269905,-34.24005327423064,TRUE
Name will sound like which woman ?,-34.176400701759164,-239.23480491231413,good,left_branch_island_echo_question,25,syntax,island_effects,trigram10,-34.176400701759164,-34.25996677329076,TRUE
which will Name sound like woman ?,-34.25996677329076,-239.8197674130353,bad,left_branch_island_echo_question,25,syntax,island_effects,trigram10,-34.176400701759164,-34.25996677329076,TRUE
Name will sound like which woman ?,-34.06947215103217,-238.4863050572252,good,left_branch_island_echo_question,25,syntax,island_effects,trigram2,-34.06947215103217,-34.21232929388931,TRUE
which will Name sound like woman ?,-34.21232929388931,-239.4863050572252,bad,left_branch_island_echo_question,25,syntax,island_effects,trigram2,-34.06947215103217,-34.21232929388931,TRUE
Name will sound like which woman ?,-34.05887643863008,-238.41213507041056,good,left_branch_island_echo_question,25,syntax,island_effects,trigram3,-34.05887643863008,-34.24772330932827,TRUE
which will Name sound like woman ?,-34.24772330932827,-239.7340631652979,bad,left_branch_island_echo_question,25,syntax,island_effects,trigram3,-34.05887643863008,-34.24772330932827,TRUE
Name will sound like which woman ?,-34.061940416827674,-238.43358291779373,good,left_branch_island_echo_question,25,syntax,island_effects,trigram4,-34.061940416827674,-34.250787287525874,TRUE
which will Name sound like woman ?,-34.250787287525874,-239.7555110126811,bad,left_branch_island_echo_question,25,syntax,island_effects,trigram4,-34.061940416827674,-34.250787287525874,TRUE
Name will sound like which woman ?,-34.164157154135985,-239.1491000789519,good,left_branch_island_echo_question,25,syntax,island_effects,trigram5,-34.164157154135985,-34.24772322566758,TRUE
which will Name sound like woman ?,-34.24772322566758,-239.73406257967304,bad,left_branch_island_echo_question,25,syntax,island_effects,trigram5,-34.164157154135985,-34.24772322566758,TRUE
Name will sound like which woman ?,-34.14110693149512,-238.98774852046586,good,left_branch_island_echo_question,25,syntax,island_effects,trigram6,-34.14110693149512,-34.367530145883855,TRUE
which will Name sound like woman ?,-34.367530145883855,-240.572711021187,bad,left_branch_island_echo_question,25,syntax,island_effects,trigram6,-34.14110693149512,-34.367530145883855,TRUE
Name will sound like which woman ?,-34.14301246917124,-239.0010872841987,good,left_branch_island_echo_question,25,syntax,island_effects,trigram7,-34.14301246917124,-34.285869612028385,TRUE
which will Name sound like woman ?,-34.285869612028385,-240.0010872841987,bad,left_branch_island_echo_question,25,syntax,island_effects,trigram7,-34.14301246917124,-34.285869612028385,TRUE
Name will sound like which woman ?,-34.2691267095879,-239.8838869671153,good,left_branch_island_echo_question,25,syntax,island_effects,trigram8,-34.2691267095879,-34.2691267095879,FALSE
which will Name sound like woman ?,-34.2691267095879,-239.8838869671153,bad,left_branch_island_echo_question,25,syntax,island_effects,trigram8,-34.2691267095879,-34.2691267095879,FALSE
Name will sound like which woman ?,-34.21292462368651,-239.4904723658056,good,left_branch_island_echo_question,25,syntax,island_effects,trigram9,-34.21292462368651,-34.29649069521811,TRUE
which will Name sound like woman ?,-34.29649069521811,-240.0754348665268,bad,left_branch_island_echo_question,25,syntax,island_effects,trigram9,-34.21292462368651,-34.29649069521811,TRUE
whose had Name bought snake ?,-34.11875000030093,-204.71250000180555,bad,left_branch_island_echo_question,267,syntax,island_effects,trigram1,-33.85458958351407,-34.11875000030093,TRUE
Name had bought whose snake ?,-33.85458958351407,-203.12753750108442,good,left_branch_island_echo_question,267,syntax,island_effects,trigram1,-33.85458958351407,-34.11875000030093,TRUE
whose had Name bought snake ?,-34.01583590033334,-204.09501540200006,bad,left_branch_island_echo_question,267,syntax,island_effects,trigram10,-33.84916923366668,-34.01583590033334,TRUE
Name had bought whose snake ?,-33.84916923366668,-203.09501540200006,good,left_branch_island_echo_question,267,syntax,island_effects,trigram10,-33.84916923366668,-34.01583590033334,TRUE
whose had Name bought snake ?,-33.96819842093189,-203.80919052559136,bad,left_branch_island_echo_question,267,syntax,island_effects,trigram2,-33.63486508759856,-33.96819842093189,TRUE
Name had bought whose snake ?,-33.63486508759856,-201.80919052559136,good,left_branch_island_echo_question,267,syntax,island_effects,trigram2,-33.63486508759856,-33.96819842093189,TRUE
whose had Name bought snake ?,-34.12642003539855,-204.75852021239132,bad,left_branch_island_echo_question,267,syntax,island_effects,trigram3,-33.95975336873189,-34.12642003539855,TRUE
Name had bought whose snake ?,-33.95975336873189,-203.75852021239132,good,left_branch_island_echo_question,267,syntax,island_effects,trigram3,-33.95975336873189,-34.12642003539855,TRUE
whose had Name bought snake ?,-34.060311097049684,-204.3618665822981,bad,left_branch_island_echo_question,267,syntax,island_effects,trigram4,-33.796150680262826,-34.060311097049684,TRUE
Name had bought whose snake ?,-33.796150680262826,-202.77690408157696,good,left_branch_island_echo_question,267,syntax,island_effects,trigram4,-33.796150680262826,-34.060311097049684,TRUE
whose had Name bought snake ?,-34.00359235271016,-204.02155411626094,bad,left_branch_island_echo_question,267,syntax,island_effects,trigram5,-33.83692568604349,-34.00359235271016,TRUE
Name had bought whose snake ?,-33.83692568604349,-203.02155411626094,good,left_branch_island_echo_question,267,syntax,island_effects,trigram5,-33.83692568604349,-34.00359235271016,TRUE
whose had Name bought snake ?,-33.93670306243033,-203.620218374582,bad,left_branch_island_echo_question,267,syntax,island_effects,trigram6,-33.67254264564348,-33.93670306243033,TRUE
Name had bought whose snake ?,-33.67254264564348,-202.03525587386088,good,left_branch_island_echo_question,267,syntax,island_effects,trigram6,-33.67254264564348,-33.93670306243033,TRUE
whose had Name bought snake ?,-34.041738739070965,-204.2504324344258,bad,left_branch_island_echo_question,267,syntax,island_effects,trigram7,-33.70840540573763,-34.041738739070965,TRUE
Name had bought whose snake ?,-33.70840540573763,-202.2504324344258,good,left_branch_island_echo_question,267,syntax,island_effects,trigram7,-33.70840540573763,-34.041738739070965,TRUE
whose had Name bought snake ?,-34.07865051911171,-204.47190311467025,bad,left_branch_island_echo_question,267,syntax,island_effects,trigram8,-33.91198385244504,-34.07865051911171,TRUE
Name had bought whose snake ?,-33.91198385244504,-203.47190311467025,good,left_branch_island_echo_question,267,syntax,island_effects,trigram8,-33.91198385244504,-34.07865051911171,TRUE
whose had Name bought snake ?,-34.10601450474192,-204.63608702845153,bad,left_branch_island_echo_question,267,syntax,island_effects,trigram9,-33.772681171408585,-34.10601450474192,TRUE
Name had bought whose snake ?,-33.772681171408585,-202.63608702845153,good,left_branch_island_echo_question,267,syntax,island_effects,trigram9,-33.772681171408585,-34.10601450474192,TRUE
whose did Name run around museum ?,-34.38291041708778,-240.68037291961446,bad,left_branch_island_echo_question,27,syntax,island_effects,trigram1,-33.87077291698476,-34.38291041708778,TRUE
Name did run around whose museum ?,-33.87077291698476,-237.09541041889332,good,left_branch_island_echo_question,27,syntax,island_effects,trigram1,-33.87077291698476,-34.38291041708778,TRUE
whose did Name run around museum ?,-34.4028239161479,-240.8197674130353,bad,left_branch_island_echo_question,27,syntax,island_effects,trigram10,-33.949977487370425,-34.4028239161479,TRUE
Name did run around whose museum ?,-33.949977487370425,-237.64984241159297,good,left_branch_island_echo_question,27,syntax,island_effects,trigram10,-33.949977487370425,-34.4028239161479,TRUE
whose did Name run around museum ?,-34.21232929388931,-239.4863050572252,bad,left_branch_island_echo_question,27,syntax,island_effects,trigram2,-33.718124776941124,-34.21232929388931,TRUE
Name did run around whose museum ?,-33.718124776941124,-236.02687343858787,good,left_branch_island_echo_question,27,syntax,island_effects,trigram2,-33.718124776941124,-34.21232929388931,TRUE
whose did Name run around museum ?,-34.24772330932827,-239.7340631652979,bad,left_branch_island_echo_question,27,syntax,island_effects,trigram3,-33.753518792380085,-34.24772330932827,TRUE
Name did run around whose museum ?,-33.753518792380085,-236.2746315466606,good,left_branch_island_echo_question,27,syntax,island_effects,trigram3,-33.753518792380085,-34.24772330932827,TRUE
whose did Name run around museum ?,-34.250787287525874,-239.7555110126811,bad,left_branch_island_echo_question,27,syntax,island_effects,trigram4,-33.919083273970536,-34.250787287525874,TRUE
Name did run around whose museum ?,-33.919083273970536,-237.43358291779373,good,left_branch_island_echo_question,27,syntax,island_effects,trigram4,-33.919083273970536,-34.250787287525874,TRUE
whose did Name run around museum ?,-34.24772322566758,-239.73406257967304,bad,left_branch_island_echo_question,27,syntax,island_effects,trigram5,-33.735585725564555,-34.24772322566758,TRUE
Name did run around whose museum ?,-33.735585725564555,-236.1491000789519,good,left_branch_island_echo_question,27,syntax,island_effects,trigram5,-33.735585725564555,-34.24772322566758,TRUE
whose did Name run around museum ?,-34.367530145883855,-240.572711021187,bad,left_branch_island_echo_question,27,syntax,island_effects,trigram6,-33.96647944273277,-34.367530145883855,TRUE
Name did run around whose museum ?,-33.96647944273277,-237.7653560991294,good,left_branch_island_echo_question,27,syntax,island_effects,trigram6,-33.96647944273277,-34.367530145883855,TRUE
whose did Name run around museum ?,-34.428726754885524,-241.0010872841987,bad,left_branch_island_echo_question,27,syntax,island_effects,trigram7,-33.95416559847305,-34.428726754885524,TRUE
Name did run around whose museum ?,-33.95416559847305,-237.67915918931135,good,left_branch_island_echo_question,27,syntax,island_effects,trigram7,-33.95416559847305,-34.428726754885524,TRUE
whose did Name run around museum ?,-34.2691267095879,-239.8838869671153,bad,left_branch_island_echo_question,27,syntax,island_effects,trigram8,-33.868076006436816,-34.2691267095879,TRUE
Name did run around whose museum ?,-33.868076006436816,-237.07653204505772,good,left_branch_island_echo_question,27,syntax,island_effects,trigram8,-33.868076006436816,-34.2691267095879,TRUE
whose did Name run around museum ?,-34.29649069521811,-240.0754348665268,bad,left_branch_island_echo_question,27,syntax,island_effects,trigram9,-33.821929538805634,-34.29649069521811,TRUE
