Sentence,LenFacScore,Score,predicted_sent,logprobs,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name could n't buy .,-4.786576747894287,-28.719459533691406,"what , you you the","[-3.349701166152954, -7.682472229003906, -3.776193618774414, -6.879171848297119, -7.031076431274414, -0.0008463853155262768]",good,drop_argument,147,syntax,argument_structure,sample6,-4.786576747894287,-5.107967376708984,TRUE
Name could n't care for .,-5.141225337982178,-35.98857879638672,"what , . you . you","[-3.405649185180664, -7.268916130065918, -2.9164021015167236, -8.797801971435547, -7.529046058654785, -6.069826126098633, -0.0009367844904772937]",bad,drop_argument,147,syntax,argument_structure,sample7,-4.0514092445373535,-5.141225337982178,TRUE
Name could n't buy .,-4.0514092445373535,-24.308454513549805,"what , . you the","[-3.405649185180664, -7.268916130065918, -2.9164021015167236, -7.056629180908203, -3.659559726715088, -0.0012968709925189614]",good,drop_argument,147,syntax,argument_structure,sample7,-4.0514092445373535,-5.141225337982178,TRUE
Name could n't care for .,-4.591699123382568,-32.14189529418945,"what , you put . you","[-3.1054515838623047, -7.453001499176025, -2.546229600906372, -7.333900451660156, -7.074525356292725, -4.628199100494385, -0.0005870526074431837]",bad,drop_argument,147,syntax,argument_structure,sample8,-4.169722080230713,-4.591699123382568,TRUE
Name could n't buy .,-4.169722080230713,-25.018333435058594,"what , you put the","[-3.1054515838623047, -7.453001499176025, -2.546229600906372, -6.290764808654785, -5.622615814208984, -0.0002686616498976946]",good,drop_argument,147,syntax,argument_structure,sample8,-4.169722080230713,-4.591699123382568,TRUE
Name could n't care for .,-5.058212757110596,-35.40748977661133,"what , . you of you","[-3.224195957183838, -6.428471088409424, -3.3402633666992188, -8.232404708862305, -6.708244323730469, -7.473377704620361, -0.0005347490659914911]",bad,drop_argument,147,syntax,argument_structure,sample9,-4.511793613433838,-5.058212757110596,TRUE
Name could n't buy .,-4.511793613433838,-27.07076072692871,"what , . you the","[-3.224195957183838, -6.428471088409424, -3.3402633666992188, -6.082357406616211, -7.994862079620361, -0.0006106419023126364]",good,drop_argument,147,syntax,argument_structure,sample9,-4.511793613433838,-5.058212757110596,TRUE
Name ran around .,-4.584568977355957,-22.92284393310547,"what , ? ?","[-3.038832426071167, -10.624180793762207, -6.228361129760742, -3.031177282333374, -0.00029202012228779495]",good,drop_argument,169,syntax,argument_structure,sample1,-4.584568977355957,-3.327958345413208,FALSE
Name goes to .,-3.327958345413208,-16.63979148864746,"what , to Name","[-3.038832426071167, -7.057851791381836, -1.1366878747940063, -5.406088352203369, -0.0003313469351269305]",bad,drop_argument,169,syntax,argument_structure,sample1,-4.584568977355957,-3.327958345413208,FALSE
Name ran around .,-3.739670991897583,-18.698354721069336,"what , away .","[-3.5443806648254395, -8.531205177307129, -5.698071479797363, -0.9242459535598755, -0.0004518203204497695]",good,drop_argument,169,syntax,argument_structure,sample10,-3.739670991897583,-3.748053789138794,TRUE
Name goes to .,-3.748053789138794,-18.74026870727539,"what , in Name","[-3.5443806648254395, -7.3317365646362305, -2.7192060947418213, -5.144467830657959, -0.0004773192631546408]",bad,drop_argument,169,syntax,argument_structure,sample10,-3.739670991897583,-3.748053789138794,TRUE
Name ran around .,-5.259233474731445,-26.296167373657227,"what , away ?","[-3.3328781127929688, -11.378978729248047, -7.719955921173096, -3.8636581897735596, -0.000696654780767858]",good,drop_argument,169,syntax,argument_structure,sample2,-5.259233474731445,-4.066685676574707,FALSE
Name goes to .,-4.066685676574707,-20.33342933654785,"what , in Name","[-3.3328781127929688, -7.806186199188232, -3.451995849609375, -5.741558074951172, -0.0008106521563604474]",bad,drop_argument,169,syntax,argument_structure,sample2,-5.259233474731445,-4.066685676574707,FALSE
Name ran around .,-4.24135684967041,-21.206783294677734,what . ? ?,"[-3.209115743637085, -8.919325828552246, -6.298791885375977, -2.7792563438415527, -0.0002926159941125661]",good,drop_argument,169,syntax,argument_structure,sample3,-4.24135684967041,-3.285684108734131,FALSE
Name goes to .,-3.285684108734131,-16.428421020507812,what . to Name,"[-3.209115743637085, -7.367264747619629, -1.3999583721160889, -4.45150899887085, -0.0005722792120650411]",bad,drop_argument,169,syntax,argument_structure,sample3,-4.24135684967041,-3.285684108734131,FALSE
Name ran around .,-4.270699501037598,-21.353498458862305,"what , ? ?","[-3.3675284385681152, -9.049328804016113, -5.719362735748291, -3.2162835597991943, -0.0009945451747626066]",good,drop_argument,169,syntax,argument_structure,sample4,-4.270699501037598,-3.901442766189575,FALSE
Name goes to .,-3.901442766189575,-19.507213592529297,"what , there the","[-3.3675284385681152, -7.8415937423706055, -2.2209932804107666, -6.076371192932129, -0.0007258402765728533]",bad,drop_argument,169,syntax,argument_structure,sample4,-4.270699501037598,-3.901442766189575,FALSE
Name ran around .,-4.1201372146606445,-20.600685119628906,"what , ? the","[-2.9871325492858887, -9.148459434509277, -5.809268951416016, -2.655444383621216, -0.00037877538125030696]",good,drop_argument,169,syntax,argument_structure,sample5,-4.1201372146606445,-3.049998044967652,FALSE
Name goes to .,-3.049998044967652,-15.249990463256836,"what , to Name","[-2.9871325492858887, -7.5490264892578125, -1.0927757024765015, -3.6205105781555176, -0.0005459486856125295]",bad,drop_argument,169,syntax,argument_structure,sample5,-4.1201372146606445,-3.049998044967652,FALSE
Name ran around .,-4.128635406494141,-20.643177032470703,"what , away the","[-3.349701166152954, -8.732518196105957, -6.054160118103027, -2.5062897205352783, -0.000507464399561286]",good,drop_argument,169,syntax,argument_structure,sample6,-4.128635406494141,-4.038870334625244,FALSE
Name goes to .,-4.038870334625244,-20.194351196289062,"what , down the","[-3.349701166152954, -8.214909553527832, -2.524965286254883, -6.103865623474121, -0.0009110590908676386]",bad,drop_argument,169,syntax,argument_structure,sample6,-4.128635406494141,-4.038870334625244,FALSE
Name ran around .,-4.290274620056152,-21.451372146606445,"what , away ?","[-3.405649185180664, -8.204988479614258, -6.974696636199951, -2.865569829940796, -0.00046790618216618896]",good,drop_argument,169,syntax,argument_structure,sample7,-4.290274620056152,-3.524484157562256,FALSE
Name goes to .,-3.524484157562256,-17.622421264648438,"what , to Name","[-3.405649185180664, -7.947181701660156, -1.8923265933990479, -4.376584529876709, -0.000679500459227711]",bad,drop_argument,169,syntax,argument_structure,sample7,-4.290274620056152,-3.524484157562256,FALSE
Name ran around .,-4.299575805664063,-21.497879028320312,"what , away ?","[-3.1054515838623047, -9.760151863098145, -6.331474781036377, -2.3003196716308594, -0.0004817279113922268]",good,drop_argument,169,syntax,argument_structure,sample8,-4.299575805664063,-3.7463011741638175,FALSE
Name goes to .,-3.7463011741638175,-18.73150634765625,"what , in Name","[-3.1054515838623047, -7.788669586181641, -1.555816888809204, -6.2810773849487305, -0.0004919749335385859]",bad,drop_argument,169,syntax,argument_structure,sample8,-4.299575805664063,-3.7463011741638175,FALSE
Name ran around .,-3.920372486114502,-19.60186195373535,"what , up ?","[-3.224195957183838, -9.485889434814453, -5.162206172943115, -1.7290757894515991, -0.0004938812926411629]",good,drop_argument,169,syntax,argument_structure,sample9,-3.920372486114502,-4.176338195800781,TRUE
Name goes to .,-4.176338195800781,-20.881690979003906,"what , the the","[-3.224195957183838, -8.652246475219727, -2.6787266731262207, -6.32598352432251, -0.0005384425749070942]",bad,drop_argument,169,syntax,argument_structure,sample9,-3.920372486114502,-4.176338195800781,TRUE
Name can n't work with .,-3.1299917697906494,-21.909942626953125,"what , n't ride . you","[-3.038832426071167, -5.5993971824646, -1.4186298847198486, -4.464601516723633, -3.4242258071899414, -3.963862657546997, -0.0003927174839191139]",bad,drop_argument,187,syntax,argument_structure,sample1,-3.0264854431152344,-3.1299917697906494,TRUE
Name can n't watch .,-3.0264854431152344,-18.158912658691406,"what , n't ride .","[-3.038832426071167, -5.5993971824646, -1.4186298847198486, -6.653589248657227, -1.4481269121170044, -0.000337305391440168]",good,drop_argument,187,syntax,argument_structure,sample1,-3.0264854431152344,-3.1299917697906494,TRUE
Name can n't work with .,-3.894742250442505,-27.263195037841797,"what , n't play ? that","[-3.5443806648254395, -5.138270378112793, -1.5633903741836548, -5.424410820007324, -5.495062351226807, -6.096851825714111, -0.0008282806375063956]",bad,drop_argument,187,syntax,argument_structure,sample10,-3.164520025253296,-3.894742250442505,TRUE
Name can n't watch .,-3.164520025253296,-18.987119674682617,"what , n't play ?","[-3.5443806648254395, -5.138270378112793, -1.5633903741836548, -6.292356014251709, -2.4479267597198486, -0.0007939761853776872]",good,drop_argument,187,syntax,argument_structure,sample10,-3.164520025253296,-3.894742250442505,TRUE
Name can n't work with .,-3.81024432182312,-26.671710968017578,"what , n't change ? it","[-3.3328781127929688, -5.120120525360107, -0.831965446472168, -6.599700927734375, -3.2225425243377686, -7.563388824462891, -0.0011131525970995426]",bad,drop_argument,187,syntax,argument_structure,sample2,-3.1510448455810547,-3.81024432182312,TRUE
Name can n't watch .,-3.1510448455810547,-18.906269073486328,"what , n't change ?","[-3.3328781127929688, -5.120120525360107, -0.831965446472168, -6.328770160675049, -3.2913994789123535, -0.0011342290090397]",good,drop_argument,187,syntax,argument_structure,sample2,-3.1510448455810547,-3.81024432182312,TRUE
Name can n't work with .,-3.4716989994049072,-24.30189323425293,what . n't play ? that,"[-3.209115743637085, -4.81348991394043, -1.1953182220458984, -5.512157440185547, -4.287741661071777, -5.28342866897583, -0.0006409021443687379]",bad,drop_argument,187,syntax,argument_structure,sample3,-2.99487566947937,-3.4716989994049072,TRUE
Name can n't watch .,-2.99487566947937,-17.969253540039062,what . n't play ?,"[-3.209115743637085, -4.81348991394043, -1.1953182220458984, -6.8757452964782715, -1.874841570854187, -0.0007434703293256462]",good,drop_argument,187,syntax,argument_structure,sample3,-2.99487566947937,-3.4716989994049072,TRUE
Name can n't work with .,-3.5252652168273926,-24.676856994628906,"what , n't you ? it","[-3.3675284385681152, -4.55946683883667, -1.9052743911743164, -4.759251594543457, -4.0419087409973145, -6.042546272277832, -0.0008822362869977951]",bad,drop_argument,187,syntax,argument_structure,sample4,-3.411383867263794,-3.5252652168273926,TRUE
Name can n't watch .,-3.411383867263794,-20.468303680419922,"what , n't you it","[-3.3675284385681152, -4.55946683883667, -1.9052743911743164, -6.433261871337891, -4.201642990112305, -0.0011288706446066499]",good,drop_argument,187,syntax,argument_structure,sample4,-3.411383867263794,-3.5252652168273926,TRUE
Name can n't work with .,-3.2931714057922363,-23.052200317382812,"what , n't ? ? it","[-2.9871325492858887, -4.640105247497559, -0.9578056335449219, -4.988777160644531, -4.002173900604248, -5.475705623626709, -0.000501030299346894]",bad,drop_argument,187,syntax,argument_structure,sample5,-2.690412759780884,-3.2931714057922363,TRUE
Name can n't watch .,-2.690412759780884,-16.14247703552246,"what , n't ? .","[-2.9871325492858887, -4.640105247497559, -0.9578056335449219, -5.944636821746826, -1.6123393774032593, -0.0004564673872664571]",good,drop_argument,187,syntax,argument_structure,sample5,-2.690412759780884,-3.2931714057922363,TRUE
Name can n't work with .,-3.4419398307800293,-24.093578338623047,"what , n't play ? the","[-3.349701166152954, -4.308987617492676, -1.002158761024475, -5.304730415344238, -4.060450553894043, -6.066889762878418, -0.0006591292913071811]",bad,drop_argument,187,syntax,argument_structure,sample6,-3.079163789749145,-3.4419398307800293,TRUE
Name can n't watch .,-3.079163789749145,-18.47498321533203,"what , n't play Name","[-3.349701166152954, -4.308987617492676, -1.002158761024475, -5.816746711730957, -3.996818780899048, -0.0005696581210941076]",good,drop_argument,187,syntax,argument_structure,sample6,-3.079163789749145,-3.4419398307800293,TRUE
Name can n't work with .,-3.284952402114868,-22.994667053222656,"what , n't tell . the","[-3.405649185180664, -4.747884750366211, -2.3662514686584473, -5.323220252990723, -1.3731071949005127, -5.777790546417236, -0.0007637205999344587]",bad,drop_argument,187,syntax,argument_structure,sample7,-3.168275594711304,-3.284952402114868,TRUE
Name can n't watch .,-3.168275594711304,-19.009653091430664,"what , n't tell .","[-3.405649185180664, -4.747884750366211, -2.3662514686584473, -6.87742805480957, -1.6114797592163086, -0.0009602464851923287]",good,drop_argument,187,syntax,argument_structure,sample7,-3.168275594711304,-3.284952402114868,TRUE
Name can n't work with .,-3.203042268753052,-22.421295166015625,"what , n't play ? it","[-3.1054515838623047, -5.389750957489014, -0.9787842631340027, -3.9905035495758057, -4.204665184020996, -4.751405715942383, -0.0007335832342505455]",bad,drop_argument,187,syntax,argument_structure,sample8,-3.2680447101593018,-3.203042268753052,FALSE
Name can n't watch .,-3.2680447101593018,-19.60826873779297,"what , n't play ?","[-3.1054515838623047, -5.389750957489014, -0.9787842631340027, -7.90498161315918, -2.2287867069244385, -0.0005143749876879156]",good,drop_argument,187,syntax,argument_structure,sample8,-3.2680447101593018,-3.203042268753052,FALSE
Name can n't work with .,-3.432424783706665,-24.026973724365234,"what , n't do . the","[-3.224195957183838, -4.6055827140808105, -0.8045347929000854, -5.5244293212890625, -4.002750396728516, -5.864908218383789, -0.0005719218170270324]",bad,drop_argument,187,syntax,argument_structure,sample9,-2.9350273609161377,-3.432424783706665,TRUE
Name can n't watch .,-2.9350273609161377,-17.610164642333984,"what , n't do it","[-3.224195957183838, -4.6055827140808105, -0.8045347929000854, -6.029378890991211, -2.945850372314453, -0.0006217215559445322]",good,drop_argument,187,syntax,argument_structure,sample9,-2.9350273609161377,-3.432424783706665,TRUE
Name can n't see .,-2.6892249584198,-16.13534927368164,"what , n't ride the","[-3.038832426071167, -5.5993971824646, -1.4186298847198486, -4.260351181030273, -1.8178374767303467, -0.00030071981018409133]",good,drop_argument,189,syntax,argument_structure,sample1,-2.6892249584198,-4.768559455871582,TRUE
Name can n't bike to .,-4.768559455871582,-33.37991714477539,"what , n't ride ? be","[-3.038832426071167, -5.5993971824646, -1.4186298847198486, -10.981852531433105, -8.004457473754883, -4.336482048034668, -0.00026294111739844084]",bad,drop_argument,189,syntax,argument_structure,sample1,-2.6892249584198,-4.768559455871582,TRUE
