Sentence,LenFacScore,Score,predicted_sent,logprobs,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
that door was n't seen by the men .,-4.752771377563477,-47.527713775634766,what 's . a . Name yourself END .,"[-3.218332290649414, -8.752832412719727, -3.9044179916381836, -2.799604892730713, -6.22861385345459, -9.821476936340332, -3.27445650100708, -9.05001449584961, -0.4776768982410431, -0.00028951745480298996]",good,animate_subject_passive,946,syntax,s-selection,sample8,-4.752771377563477,-4.242869377136231,FALSE
that door was n't seen by the book .,-4.242869377136231,-42.42869567871094,what 's . a . Name yourself END .,"[-3.218332290649414, -8.752832412719727, -3.9044179916381836, -2.799604892730713, -6.22861385345459, -9.821476936340332, -3.27445650100708, -4.005171775817871, -0.4235423803329468, -0.0002479245886206627]",bad,animate_subject_passive,946,syntax,s-selection,sample8,-4.752771377563477,-4.242869377136231,FALSE
that door was n't seen by the men .,-4.836619377136231,-48.36619567871094,what 's ? a . a himself same .,"[-3.2834882736206055, -9.45008659362793, -4.608898639678955, -4.0477094650268555, -7.632561683654785, -9.328831672668457, -3.1445741653442383, -6.7381415367126465, -0.13135738670825958, -0.0005497612874023616]",good,animate_subject_passive,946,syntax,s-selection,sample9,-4.836619377136231,-4.689326286315918,FALSE
that door was n't seen by the book .,-4.689326286315918,-46.89326477050781,what 's ? a . a himself same .,"[-3.2834882736206055, -9.45008659362793, -4.608898639678955, -4.0477094650268555, -7.632561683654785, -9.328831672668457, -3.1445741653442383, -5.30136775970459, -0.09525828808546066, -0.0004919749335385859]",bad,animate_subject_passive,946,syntax,s-selection,sample9,-4.836619377136231,-4.689326286315918,FALSE
Name was n't left by the tomato .,-4.8376641273498535,-43.538978576660156,"what , Name going the Name book END","[-3.038832426071167, -5.888733386993408, -2.6081018447875977, -10.407941818237305, -8.300058364868164, -2.0359511375427246, -9.623916625976562, -1.6351022720336914, -0.0003415954706724733]",bad,animate_subject_passive,991,syntax,s-selection,sample1,-4.368278980255127,-4.8376641273498535,TRUE
Name was n't left by the driver .,-4.368278980255127,-39.314510345458984,"what , Name going the Name book .","[-3.038832426071167, -5.888733386993408, -2.6081018447875977, -10.407941818237305, -8.300058364868164, -2.0359511375427246, -6.885485649108887, -0.1490596979856491, -0.00034409802174195647]",good,animate_subject_passive,991,syntax,s-selection,sample1,-4.368278980255127,-4.8376641273498535,TRUE
Name was n't left by the tomato .,-4.656301498413086,-41.90671157836914,"what , a ? the the chair ?","[-3.5443806648254395, -5.562223434448242, -3.016876697540283, -8.870579719543457, -7.398467063903809, -1.4632207155227661, -10.549551010131836, -1.5010383129119873, -0.0003723404952324927]",bad,animate_subject_passive,991,syntax,s-selection,sample10,-4.1046977043151855,-4.656301498413086,TRUE
Name was n't left by the driver .,-4.1046977043151855,-36.94227981567383,"what , a ? the the chair .","[-3.5443806648254395, -5.562223434448242, -3.016876697540283, -8.870579719543457, -7.398467063903809, -1.4632207155227661, -6.707242488861084, -0.37902629375457764, -0.00026353701832704246]",good,animate_subject_passive,991,syntax,s-selection,sample10,-4.1046977043151855,-4.656301498413086,TRUE
Name was n't left by the tomato .,-5.074334144592285,-45.66900634765625,"what , playing it the Name other ,","[-3.3328781127929688, -5.135676383972168, -3.2979977130889893, -9.835978507995605, -8.53792667388916, -2.9955811500549316, -10.665140151977539, -1.8675140142440796, -0.00030870441696606576]",bad,animate_subject_passive,991,syntax,s-selection,sample2,-4.682698726654053,-5.074334144592285,TRUE
Name was n't left by the driver .,-4.682698726654053,-42.144287109375,"what , playing it the Name other .","[-3.3328781127929688, -5.135676383972168, -3.2979977130889893, -9.835978507995605, -8.53792667388916, -2.9955811500549316, -8.53489875793457, -0.47302907705307007, -0.0003181189822498709]",good,animate_subject_passive,991,syntax,s-selection,sample2,-4.682698726654053,-5.074334144592285,TRUE
Name was n't left by the tomato .,-4.832101345062256,-43.48891067504883,what . a it the the door in,"[-3.209115743637085, -5.662879943847656, -3.4947025775909424, -10.799093246459961, -7.804681777954102, -1.6813522577285767, -8.01424789428711, -2.8219032287597656, -0.0009355935617350042]",bad,animate_subject_passive,991,syntax,s-selection,sample3,-4.507159233093262,-4.832101345062256,TRUE
Name was n't left by the driver .,-4.507159233093262,-40.56443405151367,what . a it the the door .,"[-3.209115743637085, -5.662879943847656, -3.4947025775909424, -10.799093246459961, -7.804681777954102, -1.6813522577285767, -7.413167476654053, -0.4990362823009491, -0.0004077318590134382]",good,animate_subject_passive,991,syntax,s-selection,sample3,-4.507159233093262,-4.832101345062256,TRUE
Name was n't left by the tomato .,-5.061471939086914,-45.553245544433594,"what , going there . yourself way .","[-3.3675284385681152, -5.276711940765381, -4.620205879211426, -10.911233901977539, -8.720376968383789, -1.5233314037322998, -10.360875129699707, -0.7720171809196472, -0.0009647720726206899]",bad,animate_subject_passive,991,syntax,s-selection,sample4,-4.615854263305664,-5.061471939086914,TRUE
Name was n't left by the driver .,-4.615854263305664,-41.54269027709961,"what , going there . yourself way .","[-3.3675284385681152, -5.276711940765381, -4.620205879211426, -10.911233901977539, -8.720376968383789, -1.5233314037322998, -6.9686079025268555, -0.15394729375839233, -0.0007485924870707095]",good,animate_subject_passive,991,syntax,s-selection,sample4,-4.615854263305664,-5.061471939086914,TRUE
Name was n't left by the tomato .,-5.0159831047058105,-45.14384841918945,"what , a a a yourself floor .","[-2.9871325492858887, -5.937201499938965, -3.2685534954071045, -12.078008651733398, -8.258562088012695, -2.463291645050049, -10.019312858581543, -0.13134431838989258, -0.0004413345886860043]",bad,animate_subject_passive,991,syntax,s-selection,sample5,-4.619544982910156,-5.0159831047058105,TRUE
Name was n't left by the driver .,-4.619544982910156,-41.575904846191406,"what , a a a yourself floor .","[-2.9871325492858887, -5.937201499938965, -3.2685534954071045, -12.078008651733398, -8.258562088012695, -2.463291645050049, -6.056344509124756, -0.526378333568573, -0.00043096792069263756]",good,animate_subject_passive,991,syntax,s-selection,sample5,-4.619544982910156,-5.0159831047058105,TRUE
Name was n't left by the tomato .,-4.814650535583496,-43.33185577392578,"what , a a that yourself other .","[-3.349701166152954, -5.53365421295166, -3.3207616806030273, -9.476303100585938, -8.274884223937988, -1.879492998123169, -11.10213565826416, -0.3944282829761505, -0.0004950728034600616]",bad,animate_subject_passive,991,syntax,s-selection,sample6,-4.234216690063477,-4.814650535583496,TRUE
Name was n't left by the driver .,-4.234216690063477,-38.107948303222656,"what , a a that yourself other .","[-3.349701166152954, -5.53365421295166, -3.3207616806030273, -9.476303100585938, -8.274884223937988, -1.879492998123169, -5.711932182312012, -0.5608142614364624, -0.0004021312633994967]",good,animate_subject_passive,991,syntax,s-selection,sample6,-4.234216690063477,-4.814650535583496,TRUE
Name was n't left by the tomato .,-4.783281803131104,-43.049537658691406,"what , that dancing that that little ?","[-3.405649185180664, -5.274982452392578, -3.6745598316192627, -10.100072860717773, -6.4585862159729, -2.0683188438415527, -9.301009178161621, -2.7656028270721436, -0.0007559779332950711]",bad,animate_subject_passive,991,syntax,s-selection,sample7,-4.383079051971436,-4.783281803131104,TRUE
Name was n't left by the driver .,-4.383079051971436,-39.44771194458008,"what , that dancing that that little 's","[-3.405649185180664, -5.274982452392578, -3.6745598316192627, -10.100072860717773, -6.4585862159729, -2.0683188438415527, -6.134119033813477, -2.3308610916137695, -0.0005603650351986289]",good,animate_subject_passive,991,syntax,s-selection,sample7,-4.383079051971436,-4.783281803131104,TRUE
Name was n't left by the tomato .,-4.720826148986816,-42.48743438720703,"what , talking that the yourself chair ?","[-3.1054515838623047, -5.358878135681152, -3.934731960296631, -8.900071144104004, -7.652932643890381, -1.734440565109253, -9.32820987701416, -2.47224497795105, -0.0004717191040981561]",bad,animate_subject_passive,991,syntax,s-selection,sample8,-4.1785173416137695,-4.720826148986816,TRUE
Name was n't left by the driver .,-4.1785173416137695,-37.60665512084961,"what , talking that the yourself chair .","[-3.1054515838623047, -5.358878135681152, -3.934731960296631, -8.900071144104004, -7.652932643890381, -1.734440565109253, -6.841061592102051, -0.07874531298875809, -0.0003409996279515326]",good,animate_subject_passive,991,syntax,s-selection,sample8,-4.1785173416137695,-4.720826148986816,TRUE
Name was n't left by the tomato .,-4.95880126953125,-44.62921142578125,"what , a it it yourself other .","[-3.224195957183838, -5.868238925933838, -3.9143412113189697, -10.253381729125977, -9.032231330871582, -1.7878313064575195, -10.167651176452637, -0.3809153139591217, -0.0004236992390360683]",bad,animate_subject_passive,991,syntax,s-selection,sample9,-4.65509843826294,-4.95880126953125,TRUE
Name was n't left by the driver .,-4.65509843826294,-41.8958854675293,"what , a it it yourself other .","[-3.224195957183838, -5.868238925933838, -3.9143412113189697, -10.253381729125977, -9.032231330871582, -1.7878313064575195, -7.742856025695801, -0.07243403047323227, -0.0003771070914808661]",good,animate_subject_passive,991,syntax,s-selection,sample9,-4.65509843826294,-4.95880126953125,TRUE
Name is sounded like by the man .,-4.401567935943604,-39.614112854003906,"what , for like that Name bed .","[-3.038832426071167, -3.1910829544067383, -11.12847900390625, -1.600857138633728, -10.550305366516113, -2.0454602241516113, -6.757831573486328, -1.3008840084075928, -0.0003800861886702478]",good,animate_subject_passive,998,syntax,s-selection,sample1,-4.401567935943604,-4.479698181152344,TRUE
Name is sounded like by the bread .,-4.479698181152344,-40.317283630371094,"what , for like that Name bed .","[-3.038832426071167, -3.1910829544067383, -11.12847900390625, -1.600857138633728, -10.550305366516113, -2.0454602241516113, -7.5951738357543945, -1.1665867567062378, -0.0005057962844148278]",bad,animate_subject_passive,998,syntax,s-selection,sample1,-4.401567935943604,-4.479698181152344,TRUE
Name is sounded like by the man .,-4.249043941497803,-38.24139404296875,"what , for like that . other .","[-3.5443806648254395, -2.6201326847076416, -11.636180877685547, -1.1629475355148315, -8.066267013549805, -5.097128868103027, -5.7354230880737305, -0.37846219539642334, -0.00047052756417542696]",good,animate_subject_passive,998,syntax,s-selection,sample10,-4.249043941497803,-4.433225631713867,TRUE
Name is sounded like by the bread .,-4.433225631713867,-39.89902877807617,"what , for like that . other .","[-3.5443806648254395, -2.6201326847076416, -11.636180877685547, -1.1629475355148315, -8.066267013549805, -5.097128868103027, -7.428893089294434, -0.3427402377128601, -0.0003601856005843729]",bad,animate_subject_passive,998,syntax,s-selection,sample10,-4.249043941497803,-4.433225631713867,TRUE
Name is sounded like by the man .,-4.332275390625,-38.990478515625,"what , for on that Name book .","[-3.3328781127929688, -2.771517753601074, -12.497682571411133, -2.8222620487213135, -8.434843063354492, -3.511718273162842, -5.379809379577637, -0.2393849641084671, -0.0003830652858596295]",good,animate_subject_passive,998,syntax,s-selection,sample2,-4.332275390625,-4.664005756378174,TRUE
Name is sounded like by the bread .,-4.664005756378174,-41.976051330566406,"what , for on that Name book .","[-3.3328781127929688, -2.771517753601074, -12.497682571411133, -2.8222620487213135, -8.434843063354492, -3.511718273162842, -7.5365447998046875, -1.0679471492767334, -0.0006594866863451898]",bad,animate_subject_passive,998,syntax,s-selection,sample2,-4.332275390625,-4.664005756378174,TRUE
Name is sounded like by the man .,-4.1584672927856445,-37.426204681396484,what . for . that Name book .,"[-3.209115743637085, -2.775151491165161, -11.641868591308594, -1.4897010326385498, -9.466713905334473, -2.1426401138305664, -6.33062744140625, -0.3698062300682068, -0.0005840741214342415]",good,animate_subject_passive,998,syntax,s-selection,sample3,-4.1584672927856445,-4.411762237548828,TRUE
Name is sounded like by the bread .,-4.411762237548828,-39.70586013793945,what . for . that Name book .,"[-3.209115743637085, -2.775151491165161, -11.641868591308594, -1.4897010326385498, -9.466713905334473, -2.1426401138305664, -8.806623458862305, -0.17361971735954285, -0.0004312062228564173]",bad,animate_subject_passive,998,syntax,s-selection,sample3,-4.1584672927856445,-4.411762237548828,TRUE
Name is sounded like by the man .,-4.010348796844482,-36.0931396484375,"what , for like that the chair .","[-3.3675284385681152, -2.9310076236724854, -11.914924621582031, -0.501217782497406, -10.259673118591309, -2.042534112930298, -4.796609878540039, -0.2789302170276642, -0.0007155956700444221]",good,animate_subject_passive,998,syntax,s-selection,sample4,-4.010348796844482,-4.313970565795898,TRUE
Name is sounded like by the bread .,-4.313970565795898,-38.82573699951172,"what , for like that the chair .","[-3.3675284385681152, -2.9310076236724854, -11.914924621582031, -0.501217782497406, -10.259673118591309, -2.042534112930298, -7.630091667175293, -0.1782185435295105, -0.0005418977816589177]",bad,animate_subject_passive,998,syntax,s-selection,sample4,-4.010348796844482,-4.313970565795898,TRUE
Name is sounded like by the man .,-4.2961955070495605,-38.6657600402832,"what , for like that Name car .","[-2.9871325492858887, -2.882777690887451, -12.339923858642578, -0.8123549222946167, -8.83181095123291, -3.9603612422943115, -6.606502532958984, -0.24331475794315338, -0.0015811334596946836]",good,animate_subject_passive,998,syntax,s-selection,sample5,-4.2961955070495605,-4.363646984100342,TRUE
Name is sounded like by the bread .,-4.363646984100342,-39.272823333740234,"what , for like that Name car .","[-2.9871325492858887, -2.882777690887451, -12.339923858642578, -0.8123549222946167, -8.83181095123291, -3.9603612422943115, -7.2251973152160645, -0.23250974714756012, -0.0007556205382570624]",bad,animate_subject_passive,998,syntax,s-selection,sample5,-4.2961955070495605,-4.363646984100342,TRUE
Name is sounded like by the man .,-3.837194204330444,-34.53474807739258,"what , for like a Name window .","[-3.349701166152954, -2.8199002742767334, -10.586430549621582, -0.6266962289810181, -7.604199409484863, -2.506800889968872, -6.619145393371582, -0.4214726388454437, -0.00039891392225399613]",good,animate_subject_passive,998,syntax,s-selection,sample6,-3.837194204330444,-3.843303203582764,TRUE
Name is sounded like by the bread .,-3.843303203582764,-34.58972930908203,"what , for like a Name window .","[-3.349701166152954, -2.8199002742767334, -10.586430549621582, -0.6266962289810181, -7.604199409484863, -2.506800889968872, -6.98649787902832, -0.10909141600131989, -0.00041321321623399854]",bad,animate_subject_passive,998,syntax,s-selection,sample6,-3.837194204330444,-3.843303203582764,TRUE
Name is sounded like by the man .,-3.90597152709961,-35.153743743896484,"what , for like that . little .","[-3.405649185180664, -2.710620403289795, -12.158422470092773, -0.28824305534362793, -7.946784019470215, -3.281031608581543, -4.606415748596191, -0.7556704878807068, -0.0009084388730116189]",good,animate_subject_passive,998,syntax,s-selection,sample7,-3.90597152709961,-4.2646098136901855,TRUE
Name is sounded like by the bread .,-4.2646098136901855,-38.38148880004883,"what , for like that . little .","[-3.405649185180664, -2.710620403289795, -12.158422470092773, -0.28824305534362793, -7.946784019470215, -3.281031608581543, -7.267154693603516, -1.3224834203720093, -0.0011014830088242888]",bad,animate_subject_passive,998,syntax,s-selection,sample7,-3.90597152709961,-4.2646098136901855,TRUE
Name is sounded like by the man .,-4.495108604431152,-40.45597839355469,"what , for like a himself same .","[-3.1054515838623047, -3.0804266929626465, -12.049063682556152, -0.21714875102043152, -11.336938858032227, -4.010462760925293, -6.412549018859863, -0.24326492846012115, -0.0006765222642570734]",good,animate_subject_passive,998,syntax,s-selection,sample8,-4.495108604431152,-4.902808666229248,TRUE
Name is sounded like by the bread .,-4.902808666229248,-44.12527847290039,"what , for like a himself same .","[-3.1054515838623047, -3.0804266929626465, -12.049063682556152, -0.21714875102043152, -11.336938858032227, -4.010462760925293, -9.937874794006348, -0.3872917890548706, -0.0006239851354621351]",bad,animate_subject_passive,998,syntax,s-selection,sample8,-4.495108604431152,-4.902808666229248,TRUE
Name is sounded like by the man .,-4.058411121368408,-36.525699615478516,"what , home like this Name table .","[-3.224195957183838, -2.9686989784240723, -12.158193588256836, -1.4569218158721924, -6.727531909942627, -3.826164960861206, -5.6844282150268555, -0.478833943605423, -0.0007326302584260702]",good,animate_subject_passive,998,syntax,s-selection,sample9,-4.058411121368408,-4.171087741851807,TRUE
Name is sounded like by the bread .,-4.171087741851807,-37.539791107177734,"what , home like this Name table .","[-3.224195957183838, -2.9686989784240723, -12.158193588256836, -1.4569218158721924, -6.727531909942627, -3.826164960861206, -6.710817337036133, -0.4665411114692688, -0.0007236960809677839]",bad,animate_subject_passive,998,syntax,s-selection,sample9,-4.058411121368408,-4.171087741851807,TRUE
