Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
what does Name help driver ?,what does Name help driver ?,-27.849550415207034,-4.641591735867839,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _help) (NP _driver))) (. _?)),bad,left_branch_island_simple_question,136,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-4.96388090119474,-4.641591735867839,FALSE
what driver does Name help ?,what driver does Name help ?,-30.316389704238105,-5.052731617373017,(ROOT (WHNP (WDT _what) (NN _driver)) (SQ (AUX _does) (NP _Name) (VP _help)) (. _?)),good,left_branch_island_simple_question,136,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.052731617373017,-4.888701626412327,FALSE
what does Name help driver ?,what does Name help driver ?,-29.33220975847396,-4.888701626412327,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _help) (NP _driver))) (. _?)),bad,left_branch_island_simple_question,136,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.052731617373017,-4.888701626412327,FALSE
what driver does Name help ?,what driver does Name help ?,-28.92419424365043,-4.820699040608405,(ROOT (WHNP (WDT _what) (NN _driver)) (SQ (AUX _does) (NP _Name) (VP _help)) (. _?)),good,left_branch_island_simple_question,136,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-4.820699040608405,-4.7124050548897305,FALSE
what does Name help driver ?,what does Name help driver ?,-28.274430329338383,-4.7124050548897305,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _help) (NP _driver))) (. _?)),bad,left_branch_island_simple_question,136,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-4.820699040608405,-4.7124050548897305,FALSE
what driver does Name help ?,what driver does Name help ?,-29.67592688661276,-4.94598781443546,(ROOT (WHNP (WDT _what) (NN _driver)) (SQ (AUX _does) (NP _Name) (VP _help)) (. _?)),good,left_branch_island_simple_question,136,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-4.94598781443546,-4.835533796045994,FALSE
what does Name help driver ?,what does Name help driver ?,-29.013202776275968,-4.835533796045994,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _help) (NP _driver))) (. _?)),bad,left_branch_island_simple_question,136,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-4.94598781443546,-4.835533796045994,FALSE
what driver does Name help ?,what driver does Name help ?,-30.12535757295919,-5.020892928826531,(ROOT (WHNP (WDT _what) (NN _driver)) (VP (AUX _does) (NP _Name) (VP _help)) (. _?)),good,left_branch_island_simple_question,136,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.020892928826531,-4.719784581406693,FALSE
what does Name help driver ?,what does Name help driver ?,-28.318707488440158,-4.719784581406693,(ROOT (WHNP _what) (VP (AUX _does) (NP _Name) (VP (VB _help) (NP _driver))) (. _?)),bad,left_branch_island_simple_question,136,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.020892928826531,-4.719784581406693,FALSE
what driver does Name help ?,what driver does Name help ?,-29.162515303388513,-4.860419217231419,(ROOT (WHNP (WDT _what) (NN _driver)) (SQ (AUX _does) (NP _Name) (VP _help)) (. _?)),good,left_branch_island_simple_question,136,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-4.860419217231419,-4.716819313225348,FALSE
what does Name help driver ?,what does Name help driver ?,-28.30091587935209,-4.716819313225348,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _help) (NP _driver))) (. _?)),bad,left_branch_island_simple_question,136,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-4.860419217231419,-4.716819313225348,FALSE
what driver does Name help ?,what driver does Name help ?,-29.235694600006838,-4.872615766667806,(ROOT (WHNP (WDT _what) (NN _driver)) (SQ (AUX _does) (NP _Name) (VP _help)) (. _?)),good,left_branch_island_simple_question,136,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-4.872615766667806,-4.539048279178477,FALSE
what does Name help driver ?,what does Name help driver ?,-27.234289675070862,-4.539048279178477,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _help) (NP _driver))) (. _?)),bad,left_branch_island_simple_question,136,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-4.872615766667806,-4.539048279178477,FALSE
what driver does Name help ?,what driver does Name help ?,-29.22872859294374,-4.871454765490623,(ROOT (WHNP (WDT _what) (NN _driver)) (SQ (AUX _does) (NP _Name) (VP _help)) (. _?)),good,left_branch_island_simple_question,136,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-4.871454765490623,-4.7831785650789,FALSE
what does Name help driver ?,what does Name help driver ?,-28.6990713904734,-4.7831785650789,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _help) (NP _driver))) (. _?)),bad,left_branch_island_simple_question,136,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-4.871454765490623,-4.7831785650789,FALSE
what driver does Name help ?,what driver does Name help ?,-30.649266135645608,-5.108211022607601,(ROOT (WHNP (WDT _what) (NN _driver)) (SQ (AUX _does) (NP _Name) (VB _help)) (. _?)),good,left_branch_island_simple_question,136,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.108211022607601,-5.053335036061844,FALSE
what does Name help driver ?,what does Name help driver ?,-30.320010216371063,-5.053335036061844,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _help) (NP _driver))) (. _?)),bad,left_branch_island_simple_question,136,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.108211022607601,-5.053335036061844,FALSE
whose had some drawing looked like cars ?,whose had some drawing looked like cars ?,-57.407379885171835,-7.175922485646479,(ROOT (WHNP _whose) (SQ (AUX _had) (NP _some) (VP (VBG _drawing) (VP (VBD _looked) (PP (IN _like) (NP _cars))))) (. _?)),bad,left_branch_island_simple_question,151,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-7.144014187555137,-7.175922485646479,TRUE
whose cars had some drawing looked like ?,whose cars had some drawing looked like ?,-57.1521135004411,-7.144014187555137,(ROOT (WHNP (WP$ _whose) (NNS _cars)) (SQ (AUX _had) (NP _some) (VP (VBG _drawing) (VP (VBD _looked) (PP _like)))) (. _?)),good,left_branch_island_simple_question,151,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-7.144014187555137,-7.175922485646479,TRUE
whose had some drawing looked like cars ?,whose had some drawing looked like cars ?,-54.555402211249685,-6.819425276406211,(ROOT (WHNP _whose) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP (IN _like) (NP _cars)))) (. _?)),bad,left_branch_island_simple_question,151,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.77148101740051,-6.819425276406211,TRUE
whose cars had some drawing looked like ?,whose cars had some drawing looked like ?,-54.17184813920408,-6.77148101740051,(ROOT (WHNP (WP$ _whose) (NNS _cars)) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP _like))) (. _?)),good,left_branch_island_simple_question,151,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.77148101740051,-6.819425276406211,TRUE
whose had some drawing looked like cars ?,whose had some drawing looked like cars ?,-52.852395749590094,-6.606549468698762,(ROOT (WHNP _whose) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP (IN _like) (NP _cars)))) (. _?)),bad,left_branch_island_simple_question,151,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-6.679654464273861,-6.606549468698762,FALSE
whose cars had some drawing looked like ?,whose cars had some drawing looked like ?,-53.43723571419089,-6.679654464273861,(ROOT (WHNP (WP$ _whose) (NNS _cars)) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP _like))) (. _?)),good,left_branch_island_simple_question,151,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-6.679654464273861,-6.606549468698762,FALSE
whose had some drawing looked like cars ?,whose had some drawing looked like cars ?,-52.41256152863428,-6.551570191079285,(ROOT (WHNP _whose) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP (IN _like) (NP _cars)))) (. _?)),bad,left_branch_island_simple_question,151,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.523888001874268,-6.551570191079285,TRUE
whose cars had some drawing looked like ?,whose cars had some drawing looked like ?,-52.191104014994146,-6.523888001874268,(ROOT (WHNP (WP$ _whose) (NNS _cars)) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP _like))) (. _?)),good,left_branch_island_simple_question,151,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.523888001874268,-6.551570191079285,TRUE
whose had some drawing looked like cars ?,whose had some drawing looked like cars ?,-52.839679908589865,-6.604959988573733,(ROOT (WHNP _whose) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP (IN _like) (NP _cars)))) (. _?)),bad,left_branch_island_simple_question,151,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-6.596460126173315,-6.604959988573733,TRUE
whose cars had some drawing looked like ?,whose cars had some drawing looked like ?,-52.77168100938652,-6.596460126173315,(ROOT (WHNP (WP$ _whose) (NNS _cars)) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP _like))) (. _?)),good,left_branch_island_simple_question,151,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-6.596460126173315,-6.604959988573733,TRUE
whose had some drawing looked like cars ?,whose had some drawing looked like cars ?,-53.445897537742795,-6.680737192217849,(ROOT (WHNP _whose) (VP (VBD _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP (IN _like) (NP _cars)))) (. _?)),bad,left_branch_island_simple_question,151,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.655374606113141,-6.680737192217849,TRUE
whose cars had some drawing looked like ?,whose cars had some drawing looked like ?,-53.24299684890513,-6.655374606113141,(ROOT (WHNP (WP$ _whose) (NNS _cars)) (VP (VBD _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP _like))) (. _?)),good,left_branch_island_simple_question,151,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.655374606113141,-6.680737192217849,TRUE
whose had some drawing looked like cars ?,whose had some drawing looked like cars ?,-53.56692312734649,-6.695865390918312,(ROOT (WHNP _whose) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP (IN _like) (NP _cars)))) (. _?)),bad,left_branch_island_simple_question,151,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-6.507961532919492,-6.695865390918312,TRUE
whose cars had some drawing looked like ?,whose cars had some drawing looked like ?,-52.06369226335593,-6.507961532919492,(ROOT (WHNP (WP$ _whose) (NNS _cars)) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP _like))) (. _?)),good,left_branch_island_simple_question,151,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-6.507961532919492,-6.695865390918312,TRUE
whose had some drawing looked like cars ?,whose had some drawing looked like cars ?,-54.312963758295524,-6.7891204697869405,(ROOT (WHNP _whose) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP (IN _like) (NP _cars)))) (. _?)),bad,left_branch_island_simple_question,151,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.604020031744201,-6.7891204697869405,TRUE
whose cars had some drawing looked like ?,whose cars had some drawing looked like ?,-52.83216025395361,-6.604020031744201,(ROOT (WHNP (WP$ _whose) (NNS _cars)) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP _like))) (. _?)),good,left_branch_island_simple_question,151,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.604020031744201,-6.7891204697869405,TRUE
whose had some drawing looked like cars ?,whose had some drawing looked like cars ?,-53.86487660383032,-6.73310957547879,(ROOT (WHNP _whose) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP (IN _like) (NP _cars)))) (. _?)),bad,left_branch_island_simple_question,151,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-6.563450545974907,-6.73310957547879,TRUE
whose cars had some drawing looked like ?,whose cars had some drawing looked like ?,-52.50760436779925,-6.563450545974907,(ROOT (WHNP (WP$ _whose) (NNS _cars)) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP _like))) (. _?)),good,left_branch_island_simple_question,151,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-6.563450545974907,-6.73310957547879,TRUE
whose had some drawing looked like cars ?,whose had some drawing looked like cars ?,-54.71900148031204,-6.839875185039005,(ROOT (WHNP _whose) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP (IN _like) (NP _cars)))) (. _?)),bad,left_branch_island_simple_question,151,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.733293379169626,-6.839875185039005,TRUE
whose cars had some drawing looked like ?,whose cars had some drawing looked like ?,-53.86634703335701,-6.733293379169626,(ROOT (WHNP (WP$ _whose) (NNS _cars)) (SQ (AUX _had) (NP (DT _some) (NN _drawing)) (VP (VBD _looked) (PP _like))) (. _?)),good,left_branch_island_simple_question,151,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.733293379169626,-6.839875185039005,TRUE
which lady has Name seen ?,which lady has Name seen ?,-32.26786150027379,-5.377976916712298,(ROOT (WHNP (WDT _which) (NN _lady)) (SQ (AUX _has) (NP _Name) (VP _seen)) (. _?)),good,left_branch_island_simple_question,155,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.377976916712298,-6.166696790908081,TRUE
which has Name seen lady ?,which has Name seen lady ?,-37.00018074544849,-6.166696790908081,(ROOT (WHNP _which) (SQ (AUX _has) (NP _Name) (VP (VBN _seen) (NP _lady))) (. _?)),bad,left_branch_island_simple_question,155,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.377976916712298,-6.166696790908081,TRUE
which lady has Name seen ?,which lady has Name seen ?,-33.320217784917645,-5.553369630819607,(ROOT (WHNP (WDT _which) (NN _lady)) (SQ (AUX _has) (NP _Name) (VP _seen)) (. _?)),good,left_branch_island_simple_question,155,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.553369630819607,-6.263281718568596,TRUE
which has Name seen lady ?,which has Name seen lady ?,-37.579690311411575,-6.263281718568596,(ROOT (WHNP _which) (SQ (AUX _has) (NP _Name) (VP (VBN _seen) (NP _lady))) (. _?)),bad,left_branch_island_simple_question,155,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.553369630819607,-6.263281718568596,TRUE
which lady has Name seen ?,which lady has Name seen ?,-32.7633341663563,-5.460555694392717,(ROOT (WHNP (WDT _which) (NN _lady)) (SQ (AUX _has) (NP _Name) (VP _seen)) (. _?)),good,left_branch_island_simple_question,155,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.460555694392717,-6.257979510219049,TRUE
which has Name seen lady ?,which has Name seen lady ?,-37.547877061314296,-6.257979510219049,(ROOT (WHNP _which) (SQ (AUX _has) (NP _Name) (VP (VBN _seen) (NP _lady))) (. _?)),bad,left_branch_island_simple_question,155,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.460555694392717,-6.257979510219049,TRUE
which lady has Name seen ?,which lady has Name seen ?,-32.83004232955364,-5.471673721592274,(ROOT (WHNP (WDT _which) (NN _lady)) (SQ (AUX _has) (NP _Name) (VP _seen)) (. _?)),good,left_branch_island_simple_question,155,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.471673721592274,-6.2779313617609525,TRUE
which has Name seen lady ?,which has Name seen lady ?,-37.667588170565715,-6.2779313617609525,(ROOT (WHNP _which) (SQ (AUX _has) (NP _Name) (VP (VBN _seen) (NP _lady))) (. _?)),bad,left_branch_island_simple_question,155,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.471673721592274,-6.2779313617609525,TRUE
which lady has Name seen ?,which lady has Name seen ?,-32.74767932115987,-5.457946553526646,(ROOT (WHNP (WDT _which) (NN _lady)) (SQ (AUX _has) (NP _Name) (VP _seen)) (. _?)),good,left_branch_island_simple_question,155,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.457946553526646,-6.1797175782490825,TRUE
which has Name seen lady ?,which has Name seen lady ?,-37.078305469494495,-6.1797175782490825,(ROOT (WHNP _which) (SQ (AUX _has) (NP _Name) (VP (VBN _seen) (NP _lady))) (. _?)),bad,left_branch_island_simple_question,155,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.457946553526646,-6.1797175782490825,TRUE
which lady has Name seen ?,which lady has Name seen ?,-33.56631610832203,-5.594386018053672,(ROOT (WHNP (WDT _which) (NN _lady)) (VP (AUX _has) (NP _Name) (VP _seen)) (. _?)),good,left_branch_island_simple_question,155,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.594386018053672,-6.271846411275932,TRUE
which has Name seen lady ?,which has Name seen lady ?,-37.63107846765559,-6.271846411275932,(ROOT (WHNP _which) (VP (AUX _has) (NP _Name) (VP (VBN _seen) (NP _lady))) (. _?)),bad,left_branch_island_simple_question,155,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.594386018053672,-6.271846411275932,TRUE
which lady has Name seen ?,which lady has Name seen ?,-32.71362769069335,-5.452271281782225,(ROOT (WHNP (WDT _which) (NN _lady)) (SQ (AUX _has) (NP _Name) (VP _seen)) (. _?)),good,left_branch_island_simple_question,155,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.452271281782225,-6.303225399613794,TRUE
which has Name seen lady ?,which has Name seen lady ?,-37.81935239768276,-6.303225399613794,(ROOT (WHNP _which) (SQ (AUX _has) (NP _Name) (VP (VBN _seen) (NP _lady))) (. _?)),bad,left_branch_island_simple_question,155,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.452271281782225,-6.303225399613794,TRUE
which lady has Name seen ?,which lady has Name seen ?,-32.943650896331434,-5.490608482721906,(ROOT (WHNP (WDT _which) (NN _lady)) (SQ (AUX _has) (NP _Name) (VP _seen)) (. _?)),good,left_branch_island_simple_question,155,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.490608482721906,-6.128169983502409,TRUE
which has Name seen lady ?,which has Name seen lady ?,-36.76901990101445,-6.128169983502409,(ROOT (WHNP _which) (SQ (AUX _has) (NP _Name) (VP (VBN _seen) (NP _lady))) (. _?)),bad,left_branch_island_simple_question,155,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.490608482721906,-6.128169983502409,TRUE
which lady has Name seen ?,which lady has Name seen ?,-32.450564137935956,-5.408427356322659,(ROOT (WHNP (WDT _which) (NN _lady)) (SQ (AUX _has) (NP _Name) (VP _seen)) (. _?)),good,left_branch_island_simple_question,155,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.408427356322659,-6.234415925517378,TRUE
